Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
1854	dhbC	BSU31990	255767733	-1	3290289	3291485	2
1854	dhbE	BSU31980	16080251	-1	3288641	3290260	3
1854	dhbB	BSU31970	16080250	-1	3287675	3288613	4
1854	dhbF	BSU31960	255767732	-1	3280519	3287655	5
1854	ybdZ	BSU31959	255767731	-1	3280294	3280503	6
1855	besA	BSU32010	255767735	-1	3292490	3293359	1
1856	yuiH	BSU32020	16080255	-1	3293573	3294169	1
1857	bioYB	BSU32030	16080256	1	3294270	3294872	1
1858	yuiF	BSU32040	16080257	-1	3294942	3296270	1
1859	yuiE	BSU32050	16080258	-1	3296417	3297919	1
1860	yuiD	BSU32060	16080259	1	3298077	3298553	1
1861	yuiC	BSU32070	16080260	-1	3298584	3299240	1
1862	yuiA	BSU32090	16080262	-1	3299718	3299861	1
1862	yuiB	BSU32080	16080261	-1	3299344	3299664	2
1863	yumB	BSU32100	16080263	-1	3300034	3301254	1
1864	yumC	BSU32110	255767736	1	3301586	3302584	1
1865	yuzG	BSU32120	16080265	-1	3302623	3302763	1
1866	guaC	BSU32130	255767737	1	3303042	3304022	1
1867	paiA	BSU32150	16080268	-1	3304743	3305261	1
1867	paiB	BSU32140	255767738	-1	3304096	3304719	2
1868	yutM	BSU32160	16080269	-1	3305599	3305961	1
1869	dapF	BSU32170	16080270	-1	3306040	3306894	1
1870	yutK	BSU32180	16080271	-1	3307017	3308231	1
1871	yuzB	BSU32190	16080272	-1	3308368	3308604	1
1872	yutJ	BSU32200	255767739	1	3308867	3309934	1
1873	yuzD	BSU32210	16080274	-1	3309960	3310286	1
1874	yutI	BSU32220	16080275	1	3310386	3310721	1
1875	yuxL	BSU32230	255767740	-1	3310763	3312736	1
1876	hom	BSU32260	16080279	-1	3314828	3316129	1
1876	thrC	BSU32250	16080278	-1	3313770	3314828	2
1876	thrB	BSU32240	16080277	-1	3312844	3313773	3
1877	yutH	BSU32270	16080280	-1	3316330	3317349	1
1878	yutG	BSU32280	16080281	1	3317502	3318002	1
1879	yutD	BSU32310	255767741	-1	3319286	3319561	1
1879	yutE	BSU32300	16080283	-1	3318828	3319262	2
1879	yutF	BSU32290	16080282	-1	3318029	3318799	3
1880	yutC	BSU32320	16080285	1	3319676	3320308	1
1881	lipA	BSU32330	50812289	-1	3320324	3321220	1
1882	lytH	BSU32340	255767742	1	3321455	3322435	1
1883	yunB	BSU32350	16080288	-1	3322463	3323227	1
1884	yunC	BSU32360	16080289	-1	3323300	3323605	1
1885	yunG	BSU32400	16080293	-1	3326803	3327150	1
1885	yunF	BSU32390	255767743	-1	3325917	3326765	2
1885	yunE	BSU32380	16080291	-1	3325078	3325899	3
1885	yunD	BSU32370	16080290	-1	3323670	3325058	4
1886	pucH	BSU32410	16080294	-1	3327247	3328587	1
1887	pucR	BSU32420	16080295	1	3328762	3330357	1
1887	pucJ	BSU32430	16080296	1	3330502	3331851	2
1887	pucK	BSU32440	16080297	1	3331857	3333149	3
1887	pucL	BSU32450	16080298	1	3333162	3334646	4
1887	pucM	BSU32460	255767744	1	3334646	3334990	5
1888	yuzJ	BSU32469	255767745	1	3335414	3335545	1
1889	pucA	BSU32510	16080304	-1	3339945	3340937	1
1889	pucB	BSU32500	255767746	-1	3339331	3339948	2
1889	pucC	BSU32490	16080302	-1	3338501	3339334	3
1889	pucD	BSU32480	16080301	-1	3336263	3338500	4
1889	pucE	BSU32470	16080300	-1	3335751	3336272	5
1890	yurH	BSU32530	16080306	-1	3342433	3343671	1
1890	pucG	BSU32520	16080305	-1	3341166	3342416	2
1891	bsn	BSU32540	16080307	1	3344113	3344979	1
1892	yurJ	BSU32550	16080308	-1	3345013	3346116	1
1893	frlR	BSU32560	161511067	1	3346238	3347026	1
1894	frlB	BSU32610	16080314	-1	3351110	3352096	1
1894	frlO	BSU32600	16080313	-1	3349761	3351029	2
1894	frlN	BSU32590	16080312	-1	3348825	3349703	3
1894	frlM	BSU32580	16080311	-1	3347919	3348821	4
1894	frlD	BSU32570	16080310	-1	3347051	3347905	5
1895	yurQ	BSU32620	16080315	-1	3352312	3352686	1
1896	yurR	BSU32630	16080316	-1	3352789	3353907	1
1897	sspG	BSU32640	50812290	1	3354066	3354212	1
1897	yurS	BSU32650	16080317	1	3354212	3354487	2
1898	yuzN	BSU32669	255767747	-1	3355045	3355323	1
1898	yurT	BSU32660	16080318	-1	3354551	3354934	2
1899	sufC	BSU32710	16080323	-1	3359995	3360780	1
1899	sufD	BSU32700	16080322	-1	3358664	3359977	2
1899	sufS	BSU32690	16080321	-1	3357444	3358664	3
1899	iscU	BSU32680	16080320	-1	3357011	3357454	4
1899	sufB	BSU32670	16080319	-1	3355593	3356990	5
1900	yuzK	BSU32719	255767748	-1	3360974	3361111	1
1901	yurZ	BSU32720	16080324	-1	3361305	3361682	1
1902	metQ	BSU32750	16080327	-1	3363266	3364291	1
1902	metP	BSU32740	16080326	-1	3362605	3363273	2
1902	metN	BSU32730	16080325	-1	3361767	3362591	3
1903	yusD	BSU32760	16080328	-1	3364618	3364962	1
1904	yusH	BSU32800	16080332	-1	3366123	3366506	1
1904	yusG	BSU32790	16080331	-1	3365831	3366067	2
1904	yusF	BSU32780	16080330	-1	3365391	3365831	3
1904	yusE	BSU32770	16080329	-1	3365069	3365389	4
1905	yusI	BSU32810	16080333	-1	3366573	3366929	1
1906	fadN	BSU32840	16080336	-1	3370025	3372472	1
1906	yusK	BSU32830	16080335	-1	3368839	3370014	2
1906	fadE	BSU32820	16080334	-1	3367040	3368824	3
1907	yuzL	BSU32849	255767749	1	3372569	3372715	1
1908	fadM	BSU32850	16080337	-1	3372740	3373648	1
1909	yuzM	BSU32859	255767750	1	3373743	3373988	1
1909	yusN	BSU32860	16080338	1	3374001	3374333	2
1910	yusO	BSU32870	16080339	1	3374492	3374959	1
1910	yusP	BSU32880	16080340	1	3374956	3376581	2
1911	yusS	BSU32910	16080343	-1	3377430	3377759	1
1911	yusR	BSU32900	16080342	-1	3377019	3377408	2
1911	yusQ	BSU32890	16080341	-1	3376617	3377000	3
1912	yusT	BSU32920	16080344	1	3377893	3378780	1
1913	yusV	BSU32940	16080346	-1	3379112	3379939	1
1913	yusU	BSU32930	16080345	-1	3378800	3379087	2
1914	yusW	BSU32950	16080347	-1	3380157	3380594	1
1915	yusZ	BSU32980	16080350	1	3382633	3383475	1
1915	mrgA	BSU32990	16080351	1	3383565	3384026	2
1916	htrB	BSU33000	50812291	-1	3384070	3385446	1
1917	cssR	BSU33010	16080354	1	3385724	3386401	1
1917	cssS	BSU33020	255767751	1	3386398	3387753	2
1918	yuzO	BSU33029	255767752	-1	3387781	3387945	1
1919	yuxN	BSU33030	16080356	1	3388113	3388988	1
1920	fumC	BSU33040	16080357	-1	3389024	3390412	1
1921	yvzF	BSU33049	255767753	-1	3390479	3390664	1
1922	gerAA	BSU33050	255767754	1	3390782	3392230	1
1923	gerAB	BSU33060	16080359	1	3392199	3393296	1
1924	gerAC	BSU33070	16080360	1	3393293	3394414	1
1925	liaG	BSU33110	255767755	-1	3396873	3397745	1
1925	liaF	BSU33100	16080363	-1	3396114	3396839	2
1925	liaS	BSU33090	16080362	-1	3395035	3396117	3
1925	liaR	BSU33080	16080361	-1	3394422	3395057	4
1926	liaI	BSU33130	16080366	-1	3398550	3398930	1
1926	liaH	BSU33120	16080365	-1	3397846	3398523	2
1927	yvqJ	BSU33140	16080367	-1	3399092	3400360	1
1928	yvrC	BSU33180	16080371	-1	3403493	3404437	1
1928	yvrB	BSU33170	16080370	-1	3402469	3403530	2
1928	yvrA	BSU33160	16080369	-1	3401141	3402469	3
1928	yvqK	BSU33150	255767756	-1	3400537	3401118	4
1929	yvrD	BSU33190	16080372	1	3404835	3405626	1
1930	yvrE	BSU33200	16080373	-1	3405664	3406542	1
1931	yvrH	BSU33221	255767758	-1	3408353	3409066	1
1931	yvrG	BSU33210	255767757	-1	3406614	3408356	2
1932	sigO	BSU33230	255767760	-1	3409462	3409992	1
1932	rsoA	BSU33222	255767759	-1	3409219	3409458	2
1933	yvrJ	BSU33239	255767761	1	3410007	3410345	1
1934	oxdC	BSU33240	16080377	1	3410466	3411623	1
1934	yvrL	BSU33250	16080378	1	3411684	3412094	2
1935	yvrP	BSU33280	16080382	-1	3414023	3415216	1
1935	yvrO	BSU33270	50812293	-1	3413350	3414039	2
1935	yvrN	BSU33260	255767762	-1	3412128	3413357	3
1936	fhuB	BSU33310	16080385	-1	3417222	3418376	1
1936	fhuG	BSU33300	16080384	-1	3416212	3417222	2
1936	fhuC	BSU33290	16080383	-1	3415387	3416196	3
1937	fhuD	BSU33320	16080386	1	3418474	3419421	1
1938	lysP	BSU33330	16080387	-1	3419656	3421065	1
1939	sspJ	BSU33340	50812294	-1	3421465	3421605	1
1940	yvsG	BSU33350	16080388	1	3421772	3422254	1
1941	yvgJ	BSU33360	16080389	1	3422354	3424207	1
1942	yvgK	BSU33370	16080390	-1	3424235	3425161	1
1943	yvgL	BSU33380	16080391	1	3425272	3426054	1
1943	yvgM	BSU33390	255767763	1	3426035	3426718	2
1944	yvgN	BSU33400	16080393	-1	3426749	3427579	1
1945	yvgO	BSU33410	16080394	1	3427802	3428287	1
1946	nhaK	BSU33420	16080395	-1	3428331	3430343	1
1947	cysJ	BSU33440	16080397	-1	3432339	3434156	1
1947	yvgQ	BSU33430	16080396	-1	3430598	3432313	2
1948	helD	BSU33450	16080398	-1	3434327	3436651	1
1949	yvgT	BSU33460	16080399	-1	3436849	3437457	1
1950	bdbD	BSU33480	16080401	-1	3438065	3438733	1
1950	bdbC	BSU33470	16080400	-1	3437644	3438060	2
1951	copB	BSU33490	255767764	-1	3438853	3440952	1
1952	csoR	BSU33520	16080405	-1	3443896	3444201	1
1952	copZ	BSU33510	16080404	-1	3443613	3443822	2
1952	copA	BSU33500	255767765	-1	3441121	3443529	3
1953	yvaA	BSU33530	16080406	1	3444329	3445405	1
1954	yvaB	BSU33540	16080407	-1	3445442	3446077	1
1955	yvaC	BSU33550	16080408	-1	3446237	3448132	1
1956	yvaG	BSU33590	16080412	-1	3449732	3450526	1
1956	yvaF	BSU33580	16080411	-1	3449049	3449621	2
1956	yvaE	BSU33570	16080410	-1	3448693	3449052	3
1956	yvaD	BSU33560	16080409	-1	3448295	3448696	4
1957	smpB	BSU33600	16080413	-1	3451248	3451718	1
1958	yvaK	BSU33620	16080415	-1	3454221	3454967	1
1958	rnr	BSU33610	16080414	-1	3451863	3454202	2
1959	secG	BSU33630	16080416	-1	3455093	3455323	1
1960	yvaM	BSU33640	16080417	1	3455472	3456242	1
1961	yvzC	BSU33650	16080418	-1	3456282	3456515	1
1962	rghRA	BSU33660	16080419	1	3456667	3457074	1
1962	rghRB	BSU33670	16080420	1	3457104	3457523	2
1963	yvaP	BSU33680	255767766	1	3457615	3457941	1
1964	yvaQ	BSU33690	16080422	1	3458066	3459766	1
1965	opuBA	BSU33730	16080426	-1	3462105	3463250	1
1965	opuBB	BSU33720	16080425	-1	3461435	3462088	2
1965	opuBC	BSU33710	16080424	-1	3460503	3461423	3
1965	opuBD	BSU33700	16080423	-1	3459806	3460486	4
1966	yvaV	BSU33740	255767767	1	3463534	3464067	1
1967	sdpA	BSU33750	16080428	1	3464289	3464765	1
1967	sdpB	BSU33760	16080429	1	3464762	3465733	2
1967	spbC	BSU33770	16080430	1	3465776	3466387	3
1968	sdpR	BSU33790	16080432	-1	3467054	3467326	1
1968	sdpI	BSU33780	16080431	-1	3466434	3467057	2
1969	opuCA	BSU33830	16080436	-1	3469860	3471002	1
1969	opuCB	BSU33820	16080435	-1	3469184	3469837	2
1969	opuCC	BSU33810	16080434	-1	3468253	3469164	3
1969	opuCD	BSU33800	16080433	-1	3467546	3468235	4
1970	yvbF	BSU33840	16080437	1	3471266	3471823	1
1971	yvbG	BSU33850	16080438	-1	3471841	3472476	1
1972	yvbH	BSU33860	16080439	1	3472626	3473240	1
1973	yvbI	BSU33870	16080440	1	3473372	3474070	1
1974	yvbJ	BSU33880	16080441	-1	3474106	3475923	1
1975	yvbK	BSU33890	16080442	1	3476043	3476510	1
1976	cggR	BSU33950	16080448	-1	3482752	3483774	1
1976	gapA	BSU33940	16080447	-1	3481698	3482705	2
1976	pgk	BSU33930	16080446	-1	3480197	3481381	3
1976	tpiA	BSU33920	16080445	-1	3479405	3480166	4
1976	pgm	BSU33910	16080444	-1	3477877	3479412	5
1976	eno	BSU33900	16080443	-1	3476555	3477847	6
1977	araE	BSU33960	16080449	-1	3484072	3485466	1
1978	araR	BSU33970	16080450	1	3485604	3486758	1
1979	yvbU	BSU33990	16080452	-1	3487974	3488852	1
1979	yvbT	BSU33980	16080451	-1	3486807	3487817	2
1980	cyeB	BSU34000	16080453	1	3488952	3489869	1
1981	yvbW	BSU34010	16080454	-1	3489910	3491253	1
1982	yvbX	BSU34020	16080455	-1	3491655	3492689	1
1983	yvfV	BSU34050	16080458	-1	3494985	3495701	1
1983	yvfW	BSU34040	16080457	-1	3493519	3494958	2
1983	yvbY	BSU34030	16080456	-1	3492797	3493519	3
1984	yvfR	BSU34090	16080462	-1	3498352	3499257	1
1984	yvfS	BSU34080	16080461	-1	3497614	3498351	2
1984	yvfT	BSU34070	16080460	-1	3496495	3497481	3
1984	yvfU	BSU34060	16080459	-1	3495876	3496478	4
1985	rsbQ	BSU34100	16080463	1	3499541	3500350	1
1985	rsbP	BSU34110	16080464	1	3500386	3501597	2
1986	yvfI	BSU34180	255767768	-1	3509831	3510490	1
1986	ganR	BSU34170	16080470	-1	3508659	3509651	2
1986	cycB	BSU34160	16080469	-1	3507253	3508518	3
1986	ganP	BSU34150	16080468	-1	3505957	3507213	4
1986	ganQ	BSU34140	16080467	-1	3505102	3505953	5
1986	ganA	BSU34130	16080466	-1	3503020	3505083	6
1986	ganB	BSU34120	50812295	-1	3501651	3502940	7
1987	yvfH	BSU34190	16080472	1	3510780	3512471	1
1988	sigL	BSU34200	16080473	-1	3512498	3513808	1
1989	yvfG	BSU34210	16080474	1	3513887	3514105	1
1990	epsC	BSU34350	16080488	-1	3526407	3528203	1
1990	epsD	BSU34340	16080487	-1	3525250	3526395	2
1990	epsE	BSU34330	255767770	-1	3524417	3525253	3
1990	epsF	BSU34320	16080485	-1	3523270	3524424	4
1990	epsG	BSU34310	16080484	-1	3522170	3523273	5
1990	epsH	BSU34300	16080483	-1	3521111	3522145	6
1990	epsI	BSU34290	16080482	-1	3520030	3521106	7
1990	epsJ	BSU34280	16080481	-1	3518999	3520033	8
1990	epsK	BSU34265	255767769	-1	3517485	3519002	9
1990	epsL	BSU34250	16080478	-1	3516880	3517488	10
1990	epsM	BSU34240	16080477	-1	3516233	3516883	11
1990	epsN	BSU34230	50812296	-1	3515062	3516228	12
1990	epsO	BSU34220	16080475	-1	3514115	3515083	13
1991	epsA	BSU34370	16080490	-1	3529151	3529855	1
1991	epsB	BSU34360	16080489	-1	3528462	3529145	2
1992	slrR	BSU34380	16080491	1	3530101	3530559	1
1993	pnbA	BSU34390	16080492	1	3530635	3532104	1
1994	yveG	BSU34410	16080494	-1	3532833	3533120	1
1994	padC	BSU34400	16080493	-1	3532325	3532810	2
1995	yveF	BSU34420	16080495	-1	3533196	3533288	1
1996	pbpE	BSU34440	16080497	-1	3534118	3535473	1
1996	racX	BSU34430	16080496	-1	3533419	3534102	2
1997	sacB	BSU34450	16080498	1	3536012	3537433	1
1998	levB	BSU34460	16080499	1	3537507	3539057	1
1999	yveA	BSU34470	16080500	1	3539165	3540727	1
1999	yvdT	BSU34480	16080501	1	3540822	3541406	2
1999	yvdS	BSU34490	16080502	1	3541488	3541823	3
1999	yvdR	BSU34500	16080503	1	3541823	3542143	4
2000	yvdQ	BSU34510	16080504	-1	3542179	3542691	1
2001	yvdP	BSU34520	16080505	-1	3542943	3544286	1
2002	cotR	BSU34530	16080506	1	3544642	3545604	1
2003	clpP	BSU34540	16080507	1	3546234	3546827	1
2004	mdxR	BSU34630	16080516	-1	3557784	3558734	1
2004	mdxD	BSU34620	16080515	-1	3555902	3557671	2
2004	mdxE	BSU34610	16080514	-1	3554553	3555806	3
2004	mdxF	BSU34600	16080513	-1	3553206	3554513	4
2004	mdxG	BSU34590	16080512	-1	3552369	3553205	5
2004	yvdJ	BSU34580	16080511	-1	3551479	3552363	6
2004	yvdK	BSU34570	16080510	-1	3549228	3551501	7
2004	malL	BSU34560	16080509	-1	3547550	3549235	8
2004	pgcM	BSU34550	16080508	-1	3546873	3547553	9
2005	yvdD	BSU34640	16080517	-1	3558940	3559515	1
2006	yvdC	BSU34650	16080518	1	3559632	3559952	1
2007	yvdA	BSU34670	16080520	-1	3561590	3562183	1
2007	yvdB	BSU34660	16080519	-1	3559979	3561571	2
2008	yvcT	BSU34680	16080521	1	3562566	3563543	1
2009	yvcP	BSU34720	16080525	-1	3567422	3568135	1
2009	yvcQ	BSU34710	16080524	-1	3566358	3567428	2
2009	yvcR	BSU34700	16080523	-1	3565496	3566275	3
2009	yvcS	BSU34690	16080522	-1	3563581	3565521	4
2010	yvzJ	BSU34729	255767771	1	3568282	3568491	1
2011	yvcI	BSU34780	16080531	-1	3572413	3572889	1
2011	yvcJ	BSU34770	16080530	-1	3571501	3572388	2
2011	yvcK	BSU34760	50812297	-1	3570546	3571499	3
2011	whiA	BSU34750	16080528	-1	3569573	3570523	4
2011	crh	BSU34740	16080527	-1	3569292	3569549	5
2011	yvcN	BSU34730	16080526	-1	3568527	3569291	6
2012	trxB	BSU34790	16080532	-1	3573207	3574157	1
2013	cwlO	BSU34800	16080533	-1	3574363	3575784	1
2014	bmrA	BSU34820	16080535	-1	3577745	3579514	1
2014	yvcD	BSU34810	16080534	-1	3576165	3577619	2
2015	yvcA	BSU34850	16080538	-1	3581965	3582690	1
2015	yvcB	BSU34840	16080537	-1	3580053	3581963	2
2015	yvzA	BSU34830	16080536	-1	3579679	3580038	3
2016	hisZ	BSU34930	16080546	-1	3588185	3589360	1
2016	hisG	BSU34920	16080545	-1	3587551	3588192	2
2016	hisD	BSU34910	16080544	-1	3586271	3587554	3
2016	hisB	BSU34900	16080543	-1	3585690	3586274	4
2016	hisH	BSU34890	16080542	-1	3585051	3585689	5
2016	hisA	BSU34880	16080541	-1	3584317	3585054	6
2016	hisF	BSU34870	16080540	-1	3583562	3584320	7
2016	hisI	BSU34860	16080539	-1	3582936	3583565	8
2017	yvpB	BSU34940	16080547	1	3589611	3590363	1
2018	pelC	BSU34950	16080548	1	3590603	3591268	1
2019	hprK	BSU35000	16080553	-1	3594242	3595174	1
2019	lgt	BSU34990	16080552	-1	3593419	3594228	2
2019	yvoD	BSU34980	16080551	-1	3592457	3593395	3
2019	hprP	BSU34970	16080550	-1	3591810	3592460	4
2019	yvoF	BSU34960	16080549	-1	3591288	3591806	5
2020	nagA	BSU35010	16080554	1	3595356	3596546	1
2020	nagBA	BSU35020	16080555	1	3596543	3597271	2
2020	yvoA	BSU35030	16080556	1	3597289	3598020	3
2021	yvnB	BSU35040	16080557	-1	3598040	3601909	1
2022	yvnA	BSU35050	16080558	1	3602074	3602547	1
2023	yvmC	BSU35070	16080560	-1	3603821	3604567	1
2023	cypX	BSU35060	16080559	-1	3602588	3603805	2
2024	yvmB	BSU35080	16080561	1	3604993	3605502	1
2024	yvmA	BSU35090	16080562	1	3605523	3606734	2
2025	yvlA	BSU35130	16080566	-1	3608447	3608773	1
2025	yvlB	BSU35120	16080565	-1	3607325	3608422	2
2025	yvlC	BSU35110	16080564	-1	3607123	3607320	3
2025	yvlD	BSU35100	16080563	-1	3606762	3607121	4
2026	yvkN	BSU35140	16080567	1	3608991	3609221	1
2027	yvzB	BSU35150	16080568	-1	3609420	3609902	1
2028	uvrB	BSU35170	16080570	-1	3612945	3614930	1
2028	uvrA	BSU35160	16080569	-1	3610064	3612937	2
2029	csbA	BSU35180	16080571	-1	3615116	3615346	1
2030	yvkC	BSU35190	16080572	1	3615793	3618288	1
2030	yvkB	BSU35200	16080573	1	3618364	3618933	2
2030	yvkA	BSU35210	16080574	1	3618964	3620298	3
2031	minJ	BSU35220	16080575	-1	3620346	3621539	1
2032	ctpB	BSU35240	16080577	-1	3622356	3623798	1
2033	ftsE	BSU35260	16080579	-1	3624821	3625507	1
2033	ftsX	BSU35250	16080578	-1	3623938	3624828	2
2034	yvjA	BSU35280	16080581	-1	3626128	3626973	1
2034	cccB	BSU35270	16080580	-1	3625741	3626079	2
2035	secA	BSU35300	16080583	-1	3628310	3630835	1
2035	prfB	BSU35290	16080582	-1	3627139	3628240	2
2036	yvyD	BSU35310	16080584	-1	3631003	3631572	1
2037	yvyC	BSU35350	16080588	-1	3634425	3634754	1
2037	fliD	BSU35340	16080587	-1	3632911	3634407	2
2037	fliS	BSU35330	16080586	-1	3632488	3632889	3
2037	fliT	BSU35320	16080585	-1	3632150	3632491	4
2037	yvzG	BSU35319	255767772	-1	3631763	3632140	5
2038	hag	BSU35360	16080589	-1	3634987	3635901	1
2039	yviE	BSU35390	16080592	-1	3636716	3637291	1
2039	yviF	BSU35380	16080591	-1	3636264	3636695	2
2039	csrA	BSU35370	16080590	-1	3636046	3636270	3
2040	flgM	BSU35430	16080596	-1	3640285	3640551	1
2040	yvyG	BSU35420	16080595	-1	3639787	3640269	2
2040	flgK	BSU35410	16080594	-1	3638245	3639768	3
2040	flgL	BSU35400	16080593	-1	3637338	3638234	4
2041	comFA	BSU35470	16080600	-1	3642167	3643558	1
2041	comFB	BSU35460	16080599	-1	3641811	3642107	2
2041	comFC	BSU35450	16080598	-1	3641125	3641814	3
2041	yvyF	BSU35440	16080597	-1	3640632	3641051	4
2042	degS	BSU35500	16080603	-1	3645379	3646536	1
2042	degU	BSU35490	16080602	-1	3644607	3645296	2
2042	yviA	BSU35480	16080601	-1	3643664	3644509	3
2043	yvyE	BSU35510	16080604	1	3646753	3647406	1
2043	yvhJ	BSU35520	16080605	1	3647406	3648581	2
2044	tuaG	BSU35550	16080608	-1	3651097	3651855	1
2044	tuaH	BSU35540	16080607	-1	3649875	3651068	2
2044	tagO	BSU35530	16080606	-1	3648654	3649730	3
2045	tuaF	BSU35560	16080609	-1	3651879	3652559	1
2046	tuaE	BSU35570	16080610	-1	3652588	3654054	1
2047	tuaB	BSU35600	16080613	-1	3656752	3658203	1
2047	tuaC	BSU35590	16080612	-1	3655586	3656755	2
2047	tuaD	BSU35580	16080611	-1	3654139	3655524	3
2048	lytA	BSU35640	16080617	-1	3662789	3663097	1
2048	lytB	BSU35630	16080616	-1	3660648	3662765	2
2048	lytC	BSU35620	16080615	-1	3659119	3660609	3
2049	lytR	BSU35650	16080618	1	3663281	3664201	1
2050	mnaA	BSU35660	16080619	-1	3664241	3665383	1
2051	gtaB	BSU35670	16080620	1	3665629	3666507	1
2052	ggaA	BSU35690	16080622	-1	3670035	3671375	1
2052	ggaB	BSU35680	16080621	-1	3667209	3669911	2
2053	tagG	BSU35710	16080624	-1	3675167	3675994	1
2053	tagH	BSU35700	16080623	-1	3673564	3675147	2
2054	tagE	BSU35730	16080626	-1	3678399	3680420	1
2054	tagF	BSU35720	16080625	-1	3676159	3678399	2
2055	tagD	BSU35740	16080627	-1	3680581	3680970	1
2056	tagA	BSU35750	16080628	1	3681370	3682140	1
2056	tagB	BSU35760	16080629	1	3682173	3683318	2
2057	tagC	BSU35770	16080630	1	3683438	3684766	1
2058	yvyI	BSU35790	16080632	-1	3687597	3688547	1
2058	lytD	BSU35780	16080631	-1	3684826	3687468	2
2059	gerBA	BSU35800	255767773	1	3688812	3690263	1
2060	gerBB	BSU35810	255767774	1	3690269	3691375	1
2060	gerBC	BSU35820	16080635	1	3691372	3692496	2
2061	ywtG	BSU35830	255767775	-1	3692533	3693906	1
2062	ywtF	BSU35840	255767776	1	3694239	3695207	1
2063	ywtE	BSU35850	16080638	1	3695363	3696223	1
2064	pgdS	BSU35860	16080639	-1	3696257	3697498	1
2065	pgsB	BSU35900	255767777	-1	3699446	3700627	1
2065	pgsC	BSU35890	16080642	-1	3698982	3699431	2
2065	pgsA	BSU35880	16080641	-1	3697821	3698963	3
2065	pgsE	BSU35870	16080640	-1	3697639	3697806	4
2066	rbsR	BSU35910	16080644	1	3701411	3702391	1
2066	rbsK	BSU35920	16080645	1	3702393	3703274	2
2066	rbsD	BSU35930	16080646	1	3703271	3703666	3
2066	rbsA	BSU35940	16080647	1	3703682	3705163	4
2066	rbsC	BSU35950	16080648	1	3705165	3706133	5
2066	rbsB	BSU35960	16080649	1	3706145	3707062	6
2067	ywsB	BSU35970	16080650	1	3707144	3707680	1
2068	ywsA	BSU35980	16080651	1	3707836	3708132	1
2069	alsS	BSU36010	255767778	-1	3709628	3711340	1
2069	alsD	BSU36000	16080653	-1	3708799	3709566	2
2069	ywrO	BSU35990	16080652	-1	3708172	3708699	3
2070	alsR	BSU36020	16080655	1	3711498	3712406	1
2071	ywrK	BSU36030	16080656	1	3712617	3713945	1
2072	cotB	BSU36050	16080658	-1	3714739	3715881	1
2072	ywrJ	BSU36040	16080657	-1	3714002	3714679	2
2073	cotH	BSU36060	16080659	-1	3716009	3717097	1
2074	cotG	BSU36070	16080660	1	3717238	3717825	1
2075	ywrF	BSU36080	16080661	1	3717999	3718616	1
2076	ywrE	BSU36090	16080662	1	3718794	3719129	1
2077	ywrD	BSU36100	16080663	-1	3719134	3720711	1
2078	ywrC	BSU36110	16080664	1	3720925	3721401	1
2078	ywrB	BSU36120	16080665	1	3721415	3722008	2
2078	ywrA	BSU36130	16080666	1	3722005	3722541	3
2079	ywqN	BSU36150	16080668	-1	3722786	3723331	1
2079	ywqO	BSU36140	16080667	-1	3722568	3722789	2
2080	ywqM	BSU36160	16080669	1	3723454	3724335	1
2081	ywqH	BSU36210	16080674	-1	3727697	3728119	1
2081	ywqI	BSU36200	16080673	-1	3727427	3727687	2
2081	ywqJ	BSU36190	16080672	-1	3725600	3727408	3
2081	ywqK	BSU36180	16080671	-1	3725146	3725610	4
2081	ywqL	BSU36170	255767779	-1	3724420	3725136	5
2082	ywqG	BSU36220	16080675	-1	3728511	3729296	1
2083	ywqF	BSU36230	16080676	-1	3729488	3730810	1
2084	ywqC	BSU36260	16080679	-1	3732525	3733271	1
2084	ptkA	BSU36250	16080678	-1	3731822	3732535	2
2084	ywqE	BSU36240	16080677	-1	3731005	3731769	3
2085	ywzD	BSU36269	255767780	-1	3733505	3733648	1
2086	ywqB	BSU36270	255767781	1	3733852	3735462	1
2086	ywqA	BSU36280	16080681	1	3735449	3738217	2
2087	glcR	BSU36300	16080683	-1	3739206	3739982	1
2087	ywpJ	BSU36290	16080682	-1	3738343	3739200	2
2088	ssbB	BSU36310	255767782	-1	3740206	3740547	1
2089	ywpG	BSU36320	16080685	-1	3740624	3741007	1
2090	ywpF	BSU36330	16080686	1	3741182	3741592	1
2091	ywpE	BSU36340	16080687	-1	3741732	3742040	1
2092	ywpD	BSU36350	16080688	1	3742384	3743220	1
2093	mscL	BSU36360	16080689	-1	3743267	3743659	1
2094	fabZ	BSU36370	255767783	-1	3743732	3744157	1
2095	rapD	BSU36380	16080691	1	3744349	3745413	1
2096	flhO	BSU36400	16080693	-1	3746279	3747091	1
2096	flhP	BSU36390	255767784	-1	3745436	3746245	2
2097	usd	BSU36430	16080696	-1	3748717	3748827	1
2097	spoIIID	BSU36420	16080695	-1	3748421	3748702	2
2097	mbl	BSU36410	50812298	-1	3747254	3748255	3
2098	ywoH	BSU36440	16080697	1	3749052	3749465	1
2098	ywoG	BSU36450	16080698	1	3749487	3750677	2
2099	ywoF	BSU36460	16080699	-1	3750768	3752174	1
2100	pucI	BSU36470	16080700	-1	3752280	3753752	1
2101	ywoC	BSU36490	255767785	-1	3755291	3755860	1
